"vague","grappe","menage","s10q02","s10q03","s10q04","s10q05","s10q06","s10q07","s10q08","s10q09","s10q10","s10q11","s10q01"
1,427,2,2,2,2,2,2,2,2,2,1,1,1
1,427,3,2,2,2,2,2,2,2,2,2,0,1
1,427,4,2,2,2,2,2,2,2,2,1,1,1
1,427,5,2,2,2,2,2,2,2,2,2,0,1
1,427,6,2,2,2,2,2,2,2,2,2,0,1
1,427,7,2,2,2,2,2,2,2,2,2,0,1
1,427,8,2,2,2,1,2,2,2,2,2,1,1
1,427,9,2,2,2,2,2,2,2,2,2,0,2
1,427,10,2,2,2,2,2,2,2,2,2,0,1
1,427,11,2,2,2,2,2,2,2,2,2,0,1
1,427,12,1,2,2,2,2,2,2,2,2,1,1
2,428,1,2,2,2,2,2,2,2,2,2,0,1
2,428,2,2,2,2,2,1,2,2,2,2,1,2
2,428,3,2,2,2,2,2,2,2,2,2,0,2
2,428,4,2,2,2,2,2,2,2,2,2,0,1
2,428,5,2,2,2,2,2,2,2,2,2,0,1
2,428,6,2,2,2,2,2,2,2,2,2,0,1
2,428,7,2,2,2,2,2,2,2,2,2,0,1
2,428,8,2,2,2,2,2,2,2,2,2,0,1
2,428,9,2,2,2,2,2,2,2,2,2,0,1
2,428,10,2,2,2,2,2,2,2,2,2,0,4
2,428,11,2,2,2,2,2,2,2,2,2,0,2
2,428,12,1,2,2,2,2,2,2,2,2,1,1
1,429,1,2,2,2,2,2,2,2,2,2,0,1
1,429,2,2,2,2,2,1,2,2,2,2,1,1
1,429,3,2,2,2,2,2,2,2,2,2,0,1
1,429,4,2,2,2,2,1,2,2,2,2,1,1
1,429,5,2,2,2,2,2,2,2,2,2,0,1
1,429,6,1,2,2,2,2,2,2,2,2,1,1
1,429,8,2,2,2,2,2,2,2,2,2,0,1
1,429,10,2,2,2,2,1,2,2,2,2,1,1
1,429,11,2,2,2,2,2,2,2,2,2,0,1
1,429,12,2,2,2,2,2,2,2,2,2,0,1
1,429,13,1,2,2,2,2,2,2,2,2,1,2
1,429,14,2,2,2,2,2,2,2,2,2,0,1
2,430,1,2,2,2,1,2,2,2,2,2,1,2
2,430,2,2,2,2,2,2,2,2,2,2,0,2
2,430,3,2,2,2,1,2,2,2,2,2,1,1
2,430,4,2,2,2,2,2,2,2,2,2,0,1
2,430,5,2,2,2,2,2,2,2,2,2,0,1
2,430,6,2,2,2,1,2,2,2,2,1,1,2
2,430,7,2,2,2,2,2,1,2,2,2,1,1
2,430,8,2,2,2,1,2,2,2,2,2,1,1
2,430,9,1,2,2,2,2,2,2,2,1,1,2
2,430,10,2,2,2,1,2,2,2,2,2,1,1
2,430,12,2,2,1,2,2,2,2,2,2,1,1
2,430,13,2,2,2,2,2,2,2,2,2,0,1
1,431,1,2,2,2,2,2,2,2,2,2,0,2
1,431,3,2,2,2,2,2,2,2,2,2,0,1
1,431,4,2,2,2,2,2,2,2,2,2,0,1
1,431,5,2,2,2,2,2,2,2,2,2,0,1
1,431,6,2,2,2,2,2,2,2,2,2,0,1
1,431,7,2,2,2,2,1,2,2,2,2,1,1
1,431,8,2,2,2,2,2,1,2,2,1,1,1
1,431,9,2,2,2,1,2,2,2,2,2,1,1
1,431,11,2,2,2,2,2,2,2,2,2,0,1
1,431,12,2,2,2,2,2,2,2,2,2,0,1
1,431,13,2,2,2,2,2,2,2,2,2,0,1
1,431,14,2,2,2,2,2,2,2,2,1,1,1
2,432,1,2,2,2,2,2,2,2,2,2,0,2
2,432,2,2,2,2,2,2,2,2,2,2,0,1
2,432,3,2,2,2,2,2,2,2,2,2,0,2
2,432,4,2,2,2,2,2,2,2,2,2,0,1
2,432,5,2,2,2,2,2,2,2,2,2,0,1
2,432,6,2,2,2,2,2,2,2,2,2,0,1
2,432,7,2,2,2,2,2,2,2,2,2,0,1
2,432,8,2,2,2,2,2,2,2,2,2,0,1
2,432,9,2,2,2,2,2,2,2,2,2,0,1
2,432,10,2,2,2,2,2,2,2,2,2,0,1
2,432,11,2,2,2,2,2,2,2,2,2,0,1
2,432,12,2,2,2,2,2,2,2,2,2,0,1
1,433,1,2,1,2,1,2,2,2,2,2,1,1
1,433,2,2,2,2,1,2,1,2,2,2,1,1
1,433,3,1,2,2,2,2,2,2,2,2,1,1
1,433,4,2,2,1,2,2,2,2,2,2,1,1
1,433,5,2,2,2,1,2,1,2,2,2,1,1
1,433,6,2,2,2,2,2,2,2,2,2,0,1
1,433,7,2,2,2,2,2,2,2,2,2,0,1
1,433,8,2,2,2,1,2,2,2,2,2,1,1
1,433,10,2,2,2,1,2,2,2,2,2,1,1
1,433,11,2,2,2,1,2,2,2,2,2,1,1
1,433,12,2,2,2,2,2,2,2,2,2,0,2
1,433,13,2,2,2,2,2,2,2,2,2,0,1
2,434,1,2,2,2,1,2,2,2,2,2,1,1
2,434,2,2,2,2,2,2,1,2,2,2,1,1
2,434,3,2,2,2,1,2,2,2,2,2,1,1
2,434,4,2,2,2,1,2,2,2,2,2,1,1
2,434,5,2,2,2,2,2,2,2,2,1,1,1
2,434,6,2,2,2,2,2,2,2,2,2,0,1
2,434,7,1,2,2,1,2,2,2,2,2,1,1
2,434,8,1,2,2,1,2,2,2,2,2,1,1
2,434,9,2,2,2,1,2,2,2,2,2,1,1
2,434,10,2,2,2,1,2,2,2,2,2,1,1
2,434,11,2,2,2,1,2,2,2,2,2,1,1
2,434,12,2,2,2,1,2,2,2,2,2,1,1
1,435,1,2,2,2,2,1,2,2,2,2,1,1
1,435,3,1,2,2,1,2,2,2,2,2,1,1
1,435,4,1,1,2,2,2,2,1,2,1,1,1
1,435,6,1,2,2,2,2,2,2,2,2,1,1
1,435,7,2,2,2,2,2,1,2,2,2,1,1
1,435,8,2,2,2,2,2,2,2,2,2,0,1
1,435,9,2,2,2,2,2,2,2,2,1,1,1
1,435,10,2,2,2,1,2,2,2,2,2,1,1
1,435,12,2,2,2,1,2,2,2,2,2,1,1
1,435,13,2,2,2,2,2,2,2,2,1,1,1
1,435,14,2,2,2,2,2,2,2,2,2,0,1
1,435,16,1,2,2,1,2,2,2,2,2,1,1
2,436,1,2,2,2,1,2,2,2,2,2,1,1
2,436,2,2,2,2,1,2,2,2,2,2,1,1
2,436,3,2,2,2,1,2,2,2,2,2,1,1
2,436,4,1,2,2,2,2,2,2,2,2,1,1
2,436,5,2,2,2,1,2,2,2,2,2,1,1
2,436,6,2,2,2,1,2,2,2,2,1,1,1
2,436,7,2,2,2,2,2,1,2,2,2,1,1
2,436,8,2,2,2,1,2,2,2,2,2,1,1
2,436,9,2,2,2,2,1,2,2,2,1,1,1
2,436,10,2,2,2,2,2,2,2,2,2,0,1
2,436,11,2,2,2,2,1,2,2,2,2,1,1
2,436,12,2,2,2,1,1,2,2,2,2,1,1
1,437,1,2,2,2,2,2,2,2,2,2,0,1
1,437,2,2,2,2,1,2,2,2,2,2,1,1
1,437,3,2,2,2,2,2,2,2,2,2,0,1
1,437,4,2,2,2,2,2,2,2,2,2,0,1
1,437,5,2,2,2,2,2,2,2,2,2,0,1
1,437,6,2,2,2,1,2,2,2,2,1,1,1
1,437,7,2,2,2,2,2,2,2,2,2,0,1
1,437,8,2,2,2,1,2,2,1,2,1,1,2
1,437,9,2,2,2,2,1,2,2,2,2,1,1
1,437,10,2,2,2,2,2,2,2,2,2,0,2
1,437,11,1,2,2,2,2,2,2,2,2,1,3
1,437,12,2,2,2,1,2,2,2,2,2,1,1
2,438,1,2,2,2,2,2,2,2,2,2,0,1
2,438,2,2,2,2,1,2,2,2,2,2,1,1
2,438,3,2,2,2,2,2,2,2,2,2,0,1
2,438,4,2,2,2,1,2,2,2,2,2,1,1
2,438,5,2,2,2,2,1,2,2,2,2,1,1
2,438,6,2,2,2,2,2,2,2,2,2,0,1
2,438,7,2,2,2,2,2,2,2,2,2,0,1
2,438,8,2,2,2,1,2,2,2,2,2,1,1
2,438,9,2,2,2,2,2,2,2,2,2,0,1
2,438,10,2,2,2,2,2,2,2,2,2,0,1
2,438,11,2,2,2,1,2,2,2,2,2,1,1
2,438,12,2,2,2,2,2,2,2,2,2,0,1
1,439,1,2,2,2,1,2,2,2,2,2,1,1
1,439,3,1,2,2,1,2,2,2,2,2,1,2
1,439,4,2,2,2,2,1,2,2,2,2,1,2
1,439,5,2,2,2,2,2,2,2,2,2,0,2
1,439,6,2,2,2,1,2,2,1,2,2,1,1
1,439,7,1,2,2,2,2,2,2,2,2,1,1
1,439,8,2,2,2,2,2,2,2,2,2,0,1
1,439,9,2,2,2,2,2,2,2,2,2,0,1
1,439,10,1,2,2,2,2,2,2,2,2,1,1
1,439,11,2,2,2,1,2,2,2,2,2,1,1
1,439,12,1,2,2,2,2,2,2,2,2,1,1
1,439,14,2,2,2,2,2,2,2,2,2,0,1
2,440,1,2,2,2,2,2,2,2,2,2,0,1
2,440,2,2,2,2,2,2,2,2,2,2,0,2
2,440,3,2,2,2,2,2,2,2,2,2,0,1
2,440,4,2,2,2,1,2,2,2,2,2,1,1
2,440,6,2,2,2,2,1,2,2,2,2,1,1
2,440,7,2,2,2,2,2,2,2,2,2,0,2
2,440,8,2,2,2,2,2,2,2,2,2,0,2
2,440,9,2,2,2,2,2,2,2,2,2,0,4
2,440,10,2,2,2,2,2,2,2,2,2,0,5
2,440,11,2,2,2,2,2,2,2,2,2,0,1
2,440,12,2,2,2,2,2,2,2,2,2,0,1
2,440,14,2,2,2,2,1,2,2,2,2,1,1
1,441,1,2,2,2,2,1,2,2,2,2,1,1
1,441,2,2,2,2,2,2,1,2,2,2,1,2
1,441,3,2,2,2,2,2,2,2,2,2,0,1
1,441,4,2,2,2,2,2,2,2,2,2,0,5
1,441,5,2,2,2,2,2,2,2,2,2,0,1
1,441,6,2,2,2,2,2,2,2,2,2,0,2
1,441,7,1,2,2,2,2,2,2,2,2,1,1
1,441,8,1,2,2,2,2,2,2,2,2,1,1
1,441,9,2,2,2,2,2,2,2,2,1,1,1
1,441,10,2,2,2,2,2,2,2,2,2,0,2
1,441,11,2,2,2,2,1,2,2,2,2,1,2
1,441,14,2,2,2,1,2,2,2,2,2,1,1
2,442,1,2,2,2,2,2,2,2,2,2,0,1
2,442,2,2,2,2,2,2,2,2,2,2,0,1
2,442,3,2,2,2,1,2,2,2,2,2,1,1
2,442,4,2,2,2,2,2,2,2,2,2,0,1
2,442,5,1,2,2,2,2,2,2,2,2,1,2
2,442,6,2,2,2,2,2,2,2,2,2,0,2
2,442,7,2,2,2,1,2,2,2,2,2,1,2
2,442,8,2,2,2,2,2,2,2,2,2,0,2
2,442,9,2,2,2,2,2,2,2,2,2,0,1
2,442,10,2,2,2,2,2,2,2,2,2,0,3
2,442,11,2,2,2,2,2,2,2,2,2,0,2
2,442,12,2,2,2,2,2,2,2,2,2,0,1
1,443,2,2,2,2,2,2,2,2,2,2,0,2
1,443,4,2,2,2,2,2,2,2,2,2,0,1
1,443,5,2,2,2,2,2,2,2,2,2,0,1
1,443,6,2,2,2,1,2,2,2,2,2,1,1
1,443,7,1,2,2,1,2,2,2,2,2,1,10
1,443,8,1,2,2,2,2,1,2,2,2,1,1
1,443,9,1,2,2,2,2,2,2,2,1,1,4
1,443,10,2,2,2,2,2,2,2,2,2,0,2
1,443,12,2,2,2,2,2,2,2,2,2,0,1
1,443,13,2,1,2,2,2,2,2,2,2,1,1
1,443,14,2,2,2,2,2,2,2,2,2,0,1
1,443,15,2,2,2,2,2,2,2,2,2,0,1
2,444,1,2,2,2,1,2,2,2,2,2,1,1
2,444,4,2,2,2,2,2,2,2,2,2,0,1
2,444,5,1,2,2,2,2,2,2,2,2,1,1
2,444,6,2,2,2,2,2,2,2,2,2,0,1
2,444,7,1,2,2,2,2,2,2,2,2,1,1
2,444,8,2,2,2,1,2,2,2,2,2,1,1
2,444,9,2,2,2,2,2,2,2,2,2,0,1
2,444,10,2,2,2,2,2,2,2,2,2,0,1
2,444,11,2,2,2,2,1,2,2,2,2,1,1
2,444,12,2,2,2,2,2,1,2,2,2,1,1
2,444,14,2,2,2,2,2,1,2,2,2,1,2
2,444,16,2,2,2,2,2,1,2,2,2,1,2
1,445,1,2,2,2,2,2,2,2,2,2,0,2
1,445,2,1,2,2,2,2,2,2,2,2,1,1
1,445,5,2,2,2,2,2,2,1,2,2,1,1
1,445,6,2,2,2,1,2,2,2,2,2,1,1
1,445,7,2,2,2,2,2,2,2,2,2,0,4
1,445,8,2,2,2,2,2,2,2,2,2,0,1
1,445,9,2,2,2,2,2,2,1,2,2,1,2
1,445,10,1,2,2,2,2,2,2,2,2,1,1
1,445,11,2,2,2,2,2,2,2,2,2,0,1
1,445,12,2,2,2,2,2,2,2,2,2,0,1
1,445,14,1,2,2,2,2,2,2,2,2,1,2
1,445,16,2,2,2,2,2,2,2,2,2,0,2
2,446,1,2,2,2,1,2,2,2,2,2,1,1
2,446,2,2,2,2,2,2,1,2,2,2,1,1
2,446,3,2,2,2,2,2,2,2,2,2,0,1
2,446,4,2,2,2,2,2,2,2,2,2,0,2
2,446,5,2,2,2,2,2,1,2,2,2,1,1
2,446,6,2,2,2,2,2,2,2,2,2,0,2
2,446,7,2,2,2,2,2,2,2,2,2,0,1
2,446,8,2,2,2,2,2,2,1,2,2,1,1
2,446,9,1,2,2,2,2,2,2,2,2,1,1
2,446,10,2,2,2,2,2,2,2,2,2,0,2
2,446,11,2,2,1,2,2,2,2,2,2,1,1
2,446,12,2,2,2,2,2,2,2,2,2,0,1
1,447,1,2,2,2,2,2,2,2,2,2,0,1
1,447,2,2,2,2,2,2,2,2,2,2,0,2
1,447,4,2,2,2,2,2,2,2,2,2,0,1
1,447,5,2,2,2,1,2,2,2,2,2,1,1
1,447,6,2,2,2,2,2,2,2,2,2,0,1
1,447,7,2,2,2,1,2,2,2,2,2,1,4
1,447,8,2,2,2,2,2,2,2,2,1,1,1
1,447,9,2,2,2,2,2,2,2,2,2,0,1
1,447,10,2,2,2,1,2,2,2,2,2,1,1
1,447,11,2,2,2,2,2,2,2,2,2,0,1
1,447,13,2,2,2,2,2,2,2,2,2,0,1
1,447,14,2,2,2,2,2,2,2,2,2,0,1
2,448,1,2,2,2,2,2,2,2,2,2,0,2
2,448,3,2,2,2,2,2,2,2,2,2,0,2
2,448,5,2,2,2,2,2,2,2,2,2,0,8
2,448,6,2,2,2,2,2,2,2,2,2,0,1
2,448,8,2,2,2,1,2,2,2,2,2,1,2
2,448,9,2,2,2,2,2,2,2,2,2,0,1
2,448,10,2,2,2,2,2,2,2,2,2,0,1
2,448,11,2,2,2,2,2,2,1,2,2,1,1
2,448,12,2,2,1,2,2,2,2,2,2,1,1
2,448,13,1,2,2,2,2,2,2,2,2,1,2
2,448,16,2,2,2,1,2,2,2,2,2,1,1
1,449,1,2,2,2,2,2,2,2,2,2,0,1
1,449,2,2,2,2,2,2,2,2,2,2,0,1
1,449,4,2,2,2,2,2,2,2,2,2,0,1
1,449,5,2,2,2,2,2,2,2,2,1,1,1
1,449,6,2,2,2,1,2,2,2,2,2,1,1
1,449,7,2,2,2,2,2,1,2,2,2,1,1
1,449,8,2,2,2,2,2,2,2,2,2,0,2
1,449,9,2,2,1,2,2,2,2,2,2,1,1
1,449,10,2,2,2,2,2,2,2,2,2,0,1
1,449,11,2,2,2,2,2,2,2,2,2,0,1
1,449,12,2,2,2,1,2,2,2,2,2,1,4
1,449,13,2,2,2,2,2,2,2,2,2,0,1
2,450,1,2,2,2,2,2,2,2,2,2,0,2
2,450,2,2,2,2,2,1,2,2,2,2,1,1
2,450,3,2,2,2,2,2,2,2,2,1,1,7
2,450,4,2,2,2,2,2,2,2,2,2,0,2
2,450,5,2,2,2,1,2,2,2,2,2,1,3
2,450,7,2,2,1,2,2,2,2,2,2,1,1
2,450,8,1,2,2,1,2,2,2,2,2,1,2
2,450,9,2,2,2,2,2,2,2,2,2,0,1
2,450,11,1,2,2,2,2,2,2,2,2,1,4
2,450,13,1,2,2,2,2,2,2,2,2,1,2
2,450,15,2,2,2,2,1,2,2,2,2,1,1
2,450,16,2,2,2,2,2,2,2,2,2,0,2
1,451,1,1,2,2,2,2,1,2,2,2,1,1
1,451,2,2,2,1,2,2,2,2,2,2,1,6
1,451,3,2,2,2,2,2,2,2,2,2,0,1
1,451,4,2,2,2,2,1,2,2,2,2,1,2
1,451,5,2,2,2,2,2,2,2,2,2,0,1
1,451,6,2,2,2,2,2,2,2,2,2,0,6
1,451,9,2,2,2,2,1,2,2,2,2,1,1
1,451,12,2,2,2,2,2,2,2,2,1,1,1
1,451,13,2,1,2,2,2,2,2,2,2,1,1
1,451,15,2,2,2,2,2,2,2,2,1,1,1
1,451,16,2,2,2,2,2,2,2,2,2,0,1
2,452,1,2,2,2,2,2,2,2,2,2,0,2
2,452,2,2,2,2,2,2,2,2,2,2,0,2
2,452,3,2,2,2,2,2,2,2,2,2,0,1
2,452,4,2,2,2,1,2,2,2,2,2,1,1
2,452,5,2,2,2,1,2,2,2,2,2,1,1
2,452,6,2,2,2,2,2,2,2,2,2,0,1
2,452,7,2,2,2,2,2,2,2,2,2,0,1
2,452,8,2,2,2,2,2,2,2,2,2,0,1
2,452,9,2,2,2,2,2,2,2,2,1,1,1
2,452,10,2,2,2,2,2,2,2,2,2,0,1
2,452,11,2,2,2,2,2,2,2,2,2,0,1
2,452,12,2,2,2,2,2,2,2,2,2,0,1
1,453,1,2,2,2,2,2,2,2,2,2,0,1
1,453,2,1,2,2,2,2,2,2,2,2,1,3
1,453,3,2,2,2,2,1,2,2,2,2,1,2
1,453,4,2,2,2,2,2,2,2,2,1,1,2
1,453,5,2,2,2,2,2,2,2,2,1,1,1
1,453,7,1,2,2,2,2,2,2,2,2,1,2
1,453,8,1,2,2,2,2,1,2,2,2,1,2
1,453,9,2,2,2,2,2,2,1,2,2,1,1
1,453,10,2,2,2,2,2,2,2,2,2,0,2
1,453,11,2,2,2,2,2,2,2,2,2,0,3
1,453,12,,,,,,,,,,0,
1,453,16,2,2,2,2,2,2,2,2,1,1,1
2,454,1,1,2,2,2,2,2,2,2,2,1,1
2,454,2,2,2,2,2,2,2,2,2,1,1,1
2,454,3,2,2,2,2,2,2,2,2,2,0,1
2,454,4,1,2,2,1,2,2,2,2,2,1,1
2,454,5,2,2,2,1,1,2,2,2,2,1,1
2,454,6,2,2,2,2,2,2,2,2,2,0,1
2,454,7,2,2,2,1,2,2,2,2,2,1,2
2,454,8,2,2,2,2,2,2,2,2,2,0,6
2,454,9,2,2,2,2,2,2,2,2,2,0,1
2,454,10,2,2,2,1,2,2,2,2,2,1,1
2,454,11,2,2,2,1,2,1,2,2,2,1,2
2,454,12,1,2,2,2,2,2,2,2,2,1,2
1,455,1,1,2,2,2,1,2,2,2,2,1,1
1,455,2,2,2,2,2,2,2,2,2,2,0,1
1,455,3,1,2,2,2,2,2,2,2,2,1,1
1,455,4,1,1,2,2,2,2,2,2,2,1,1
1,455,5,2,2,2,1,2,2,2,2,2,1,1
1,455,6,2,2,2,2,2,2,2,2,2,0,2
1,455,7,2,2,2,1,2,2,2,2,2,1,1
1,455,8,2,2,2,1,2,1,2,2,2,1,3
1,455,9,2,2,2,2,2,2,2,2,2,0,1
1,455,10,1,2,2,2,2,2,2,2,2,1,2
1,455,11,1,2,2,2,2,2,2,2,2,1,10
1,455,12,2,2,2,1,2,2,2,2,2,1,2
2,456,1,2,2,2,2,2,2,2,2,2,0,1
2,456,2,2,2,2,2,2,2,2,2,2,0,1
2,456,3,2,2,2,1,2,2,2,2,2,1,1
2,456,4,2,2,2,1,2,2,2,2,2,1,1
2,456,5,2,2,2,2,2,2,2,2,2,0,4
2,456,6,2,2,2,2,2,2,2,2,2,0,2
2,456,7,2,2,2,2,2,2,2,2,2,0,1
2,456,8,2,2,2,2,2,2,2,2,2,0,1
2,456,9,2,2,2,1,2,2,2,2,2,1,1
2,456,10,2,2,2,1,2,2,2,2,2,1,2
2,456,11,2,2,2,1,2,2,2,2,2,1,1
2,456,12,2,2,2,2,2,2,2,2,2,0,1
1,457,1,2,2,2,2,2,2,2,2,2,0,1
1,457,2,1,1,2,2,2,1,2,2,2,1,8
1,457,3,2,2,2,2,2,2,2,2,2,0,2
1,457,4,2,2,2,2,2,2,2,2,2,0,2
1,457,5,2,2,2,1,2,2,2,2,2,1,2
1,457,6,2,2,2,2,2,2,2,2,2,0,1
1,457,8,2,2,2,1,2,2,2,2,2,1,1
1,457,9,1,2,2,2,2,2,2,2,1,1,2
1,457,10,2,2,2,2,2,2,2,2,2,0,1
1,457,11,2,2,2,1,2,2,2,2,2,1,1
1,457,12,1,2,2,1,2,1,2,2,2,1,2
1,457,15,2,2,2,2,2,2,2,2,2,0,2
2,458,1,2,2,2,2,2,2,2,2,2,0,1
2,458,2,2,1,2,2,2,2,2,2,2,1,2
2,458,3,2,2,2,1,2,2,2,2,1,1,1
2,458,4,2,2,2,1,2,2,2,2,2,1,1
2,458,5,2,2,1,2,2,2,2,2,2,1,1
2,458,6,2,2,2,2,2,2,2,2,1,1,1
2,458,7,2,2,2,2,2,2,2,2,2,0,2
2,458,8,2,2,2,2,2,2,2,2,2,0,1
2,458,9,2,2,2,1,2,2,2,2,2,1,2
2,458,11,2,2,2,1,2,2,2,2,2,1,1
2,458,12,1,2,2,2,2,2,2,2,2,1,1
1,459,1,2,2,2,2,2,2,2,2,2,0,2
1,459,2,2,2,2,2,1,2,2,2,1,1,1
1,459,3,2,2,2,2,2,2,2,2,2,0,2
1,459,4,2,2,2,2,2,2,2,2,2,0,2
1,459,6,2,2,2,2,1,2,2,2,2,1,3
1,459,7,2,1,2,2,2,1,2,2,1,1,2
1,459,8,2,2,2,2,2,2,2,2,2,0,2
1,459,9,2,2,2,1,2,2,2,2,2,1,1
1,459,11,2,2,1,2,2,2,2,2,2,1,1
1,459,12,1,1,2,2,2,2,2,2,2,1,1
1,459,13,2,1,2,2,2,2,1,2,2,1,1
1,459,16,2,1,2,2,2,2,2,2,2,1,1
2,460,1,2,2,2,1,2,2,2,2,2,1,1
2,460,2,2,2,2,1,2,2,2,2,2,1,1
2,460,3,2,2,2,2,2,2,2,2,2,0,1
2,460,4,2,2,2,2,1,2,2,2,2,1,1
2,460,5,1,2,2,2,2,2,2,2,1,1,1
2,460,6,2,2,2,2,2,2,2,2,1,1,1
2,460,7,1,2,1,2,2,2,2,2,2,1,2
2,460,9,2,1,2,2,2,2,2,2,2,1,1
2,460,10,2,2,2,1,2,2,2,2,2,1,2
2,460,11,2,2,1,2,2,2,2,2,2,1,1
2,460,12,2,2,2,2,2,2,2,2,1,1,2
1,461,1,2,2,2,2,2,1,2,2,2,1,2
1,461,2,1,2,2,2,2,2,2,2,2,1,2
1,461,3,2,2,2,2,2,2,2,2,2,0,2
1,461,4,1,2,2,2,2,1,2,2,2,1,2
1,461,5,2,2,2,2,1,2,2,2,1,1,6
1,461,6,2,2,2,2,2,2,2,2,2,0,2
1,461,8,2,2,2,2,2,2,2,2,2,0,2
1,461,9,1,2,2,2,1,2,2,2,2,1,1
1,461,10,2,2,2,2,2,2,2,2,2,0,1
1,461,12,1,2,2,2,2,2,2,2,2,1,1
1,461,14,2,2,2,1,2,2,2,2,2,1,1
1,461,16,1,2,1,2,2,2,2,2,2,1,1
2,462,1,2,2,2,2,2,2,2,2,2,0,1
2,462,2,2,2,2,1,2,2,2,2,2,1,1
2,462,3,1,2,2,1,2,2,2,2,2,1,1
2,462,4,2,2,2,1,2,2,2,2,2,1,1
2,462,6,2,2,2,1,1,2,2,2,2,1,1
2,462,7,2,2,2,2,2,2,2,2,2,0,1
2,462,8,1,2,2,2,2,2,2,2,2,1,2
2,462,9,2,2,2,1,2,1,2,2,2,1,1
2,462,10,2,2,2,2,2,2,2,2,2,0,1
2,462,11,1,2,2,2,2,2,2,2,2,1,2
2,462,12,1,2,2,2,2,2,2,2,2,1,1
2,462,13,2,2,2,1,2,2,1,2,2,1,2
1,463,1,2,2,2,2,1,2,2,2,2,1,1
1,463,2,2,2,2,2,2,2,2,2,2,0,1
1,463,3,2,2,2,2,2,2,2,2,1,1,2
1,463,6,2,2,2,1,2,2,2,2,2,1,1
1,463,7,2,2,2,2,2,2,2,2,2,0,1
1,463,8,2,2,2,2,2,2,2,2,1,1,1
1,463,9,2,2,2,1,2,2,2,2,2,1,1
1,463,11,2,2,2,2,2,2,2,2,2,0,1
1,463,12,2,2,2,2,2,1,2,2,2,1,4
2,464,1,2,2,2,2,2,2,2,2,2,0,2
2,464,2,2,2,2,2,2,2,2,2,2,0,1
2,464,3,1,2,2,1,2,2,2,2,2,1,1
2,464,5,1,2,2,2,2,2,2,2,1,1,1
2,464,6,2,2,2,2,2,2,2,2,1,1,1
2,464,7,2,2,2,2,2,2,2,2,2,0,1
2,464,9,1,2,2,2,2,2,2,2,2,1,6
2,464,10,2,1,2,2,2,2,2,2,2,1,1
2,464,11,1,2,2,1,2,1,2,2,2,1,1
2,464,12,2,2,2,2,2,2,2,2,2,0,2
2,464,14,1,2,2,1,2,2,2,2,2,1,1
1,465,1,2,2,2,2,2,2,2,2,2,0,1
1,465,2,2,2,2,2,1,1,2,2,1,1,1
1,465,4,1,1,2,2,2,2,2,2,1,1,7
1,465,6,2,2,2,2,2,2,2,2,2,0,2
1,465,7,1,2,2,1,2,1,2,2,1,1,2
1,465,8,2,2,2,2,2,2,2,2,1,1,1
1,465,9,2,2,2,1,2,2,2,2,2,1,1
1,465,10,1,2,2,2,2,2,2,2,2,1,1
1,465,11,2,2,2,1,2,2,2,2,2,1,1
1,465,12,2,1,2,2,2,2,1,2,2,1,1
1,465,13,2,2,2,2,1,1,2,2,2,1,2
1,465,16,,,,,,,,,,0,
2,466,1,1,2,1,2,2,2,2,2,2,1,7
2,466,3,2,2,2,2,1,2,2,2,2,1,2
2,466,4,2,1,2,1,2,2,2,2,2,1,1
2,466,5,2,2,2,2,2,2,2,2,2,0,2
2,466,6,2,2,1,2,2,2,2,2,2,1,1
2,466,7,2,2,2,1,2,2,2,2,2,1,1
2,466,8,2,2,2,1,2,2,2,2,2,1,1
2,466,9,2,2,2,2,2,2,2,2,2,0,2
2,466,10,2,2,2,1,2,2,2,2,2,1,1
2,466,11,2,2,2,2,2,2,2,2,1,1,2
2,466,12,2,2,2,2,2,2,2,2,2,0,1
2,466,13,2,2,2,1,2,2,2,2,2,1,1
1,467,1,2,2,2,1,2,2,2,2,2,1,1
1,467,2,2,2,2,1,2,2,2,2,2,1,1
1,467,3,2,2,1,2,2,2,2,2,1,1,1
1,467,4,2,2,2,1,2,2,2,2,1,1,2
1,467,5,2,2,2,1,2,2,2,2,1,1,1
1,467,6,2,2,2,2,2,2,2,2,1,1,1
1,467,7,2,2,2,2,2,2,2,2,1,1,1
1,467,8,2,2,1,2,2,2,2,2,2,1,1
1,467,9,2,2,2,2,2,2,2,2,1,1,1
1,467,10,2,2,2,2,1,2,2,2,2,1,1
1,467,11,2,2,2,1,2,1,2,2,2,1,1
1,467,12,2,2,2,2,1,2,2,2,2,1,1
2,468,1,2,1,2,2,2,2,2,2,2,1,1
2,468,2,2,2,2,1,2,2,2,2,2,1,1
2,468,3,2,2,2,2,2,2,2,2,2,0,1
2,468,4,2,2,2,1,2,2,2,2,2,1,1
2,468,5,2,2,2,2,2,2,2,2,2,0,1
2,468,6,2,2,2,1,2,2,2,2,2,1,1
2,468,7,2,2,2,1,2,2,2,2,2,1,1
2,468,8,2,2,2,2,2,1,2,2,2,1,2
2,468,9,2,2,2,2,2,2,2,2,2,0,1
2,468,10,2,2,2,2,2,2,2,2,2,0,1
2,468,11,2,2,2,2,2,2,2,2,2,0,2
2,468,12,2,2,2,1,2,2,2,2,2,1,1
1,469,1,2,1,2,2,2,2,2,2,1,1,6
1,469,2,2,2,2,2,2,2,2,2,2,0,2
1,469,5,2,1,2,1,2,2,2,2,2,1,5
