"grappe","vague","s00q02","s00q03","s00q04__1","s00q04__2","s00q04__3","s00q04__4","s00q04__5","s00q04__6","s00q04__7","s00q04__8","s00q04__9","s00q05","s00q06"
189,1,1,40,0,0,0,0,0,0,1,0,0,35,1
189,1,1,57,0,0,0,0,0,1,0,0,0,57,1
404,2,1,60,1,0,0,0,0,0,0,0,0,60,1
404,2,1,70,1,0,0,0,0,0,0,0,0,30,1
404,2,1,49,0,0,1,0,0,0,0,0,0,6,4
404,2,1,33,0,0,0,0,0,0,0,0,1,33,2
404,2,1,32,0,0,0,0,0,0,1,0,0,19,1
197,1,1,26,0,0,0,0,0,0,0,0,1,26,1
197,1,1,24,0,0,0,0,0,0,0,0,1,24,1
197,1,1,40,0,0,0,0,0,0,0,0,1,40,1
197,1,1,35,0,0,0,0,0,0,0,0,1,35,1
197,1,1,25,0,0,0,0,0,0,0,0,1,25,1
197,1,1,58,0,1,0,0,0,0,0,0,0,58,1
197,1,1,57,1,0,0,0,0,0,0,0,0,57,1
197,1,1,32,0,0,0,0,0,0,0,0,1,32,1
197,1,1,35,0,0,0,0,0,1,0,0,0,35,1
197,1,1,37,0,0,0,0,0,0,0,0,1,37,1
197,1,1,43,0,0,0,0,0,1,0,0,0,43,1
197,1,1,34,1,0,0,0,0,0,0,0,0,34,1
197,1,1,38,0,0,0,0,0,0,0,0,1,25,1
197,1,1,37,0,1,0,0,0,0,0,0,0,37,1
244,2,1,30,0,0,0,0,0,0,0,0,1,0,1
244,2,1,30,0,0,0,0,0,1,0,0,0,0,1
244,2,1,67,1,0,0,0,0,0,0,0,0,10,1
244,2,1,56,0,0,0,0,0,0,1,0,0,20,1
244,2,1,37,0,0,0,0,0,1,0,0,0,10,1
244,2,1,70,0,0,0,0,0,0,0,0,1,3,1
244,2,1,80,1,0,0,0,0,0,0,0,0,80,1
244,2,1,63,0,0,0,0,0,0,0,0,1,63,4
244,2,1,70,0,0,0,0,0,0,0,0,1,15,1
244,2,1,20,0,0,0,0,0,0,0,0,1,0,2
21,1,1,56,0,1,0,0,0,0,0,0,0,18,1
21,1,1,56,0,1,0,0,0,0,0,0,0,4,1
21,1,1,27,1,0,0,0,0,0,0,0,0,10,3
21,1,1,34,0,0,0,1,0,0,0,0,0,2,4
21,1,1,44,0,0,1,0,0,0,0,0,0,3,4
241,1,1,35,0,0,0,0,0,1,0,0,0,35,1
241,1,1,62,0,1,0,0,0,0,0,0,0,62,1
241,1,1,40,0,1,0,0,0,0,0,0,0,4,1
241,1,1,64,0,0,0,0,0,0,1,0,0,64,1
241,1,1,47,0,0,1,0,0,0,0,0,0,47,4
241,1,1,61,1,0,0,0,0,0,0,0,0,61,1
241,1,1,46,0,0,0,0,0,1,0,0,0,16,2
241,1,1,37,0,0,0,0,0,0,0,0,1,37,2
99,1,1,52,0,1,0,0,0,0,0,0,0,4,1
99,1,1,48,0,0,0,0,0,0,0,0,1,40,1
99,1,1,70,1,0,0,0,0,0,0,0,0,70,1
99,1,1,60,0,1,0,0,0,0,0,0,0,42,1
99,1,2,41,0,0,0,0,0,0,0,0,1,41,3
99,1,2,44,0,0,0,0,0,0,0,0,1,44,1
99,1,1,76,0,1,0,0,0,0,0,0,0,76,1
99,1,2,35,0,0,1,0,0,0,0,0,0,15,4
99,1,1,65,0,1,0,0,0,0,0,0,0,35,1
99,1,2,35,0,0,0,0,0,0,0,0,1,4,1
99,1,2,43,0,0,0,0,0,0,0,0,1,43,1
343,1,1,50,0,0,0,0,0,0,1,0,0,45,1
343,1,1,84,1,0,0,0,0,0,0,0,0,46,1
343,1,1,52,0,0,0,0,0,0,0,0,1,33,1
343,1,1,59,0,1,0,0,0,0,0,0,0,46,1
343,1,1,82,0,1,0,0,0,0,0,0,0,46,1
343,1,1,90,0,1,0,0,0,0,0,0,0,46,1
142,2,1,39,0,0,1,0,0,0,0,0,0,7,4
142,2,1,54,0,0,0,0,0,0,1,0,0,54,1
142,2,2,41,0,0,0,0,0,1,0,0,0,27,2
142,2,2,38,0,0,0,1,0,0,0,0,0,6,4
142,2,1,56,0,0,0,0,0,0,0,0,1,27,1
142,2,1,45,1,0,0,0,0,0,0,0,0,45,2
142,2,1,35,0,0,0,0,0,1,0,0,0,35,3
86,1,1,41,0,1,0,0,0,0,0,0,0,41,1
86,1,1,70,0,1,0,0,0,0,0,0,0,70,1
86,1,1,35,0,0,0,0,0,0,0,0,1,35,1
86,1,1,60,0,1,0,0,0,0,0,0,0,60,1
86,1,1,55,0,1,0,0,0,0,0,0,0,55,1
86,1,1,28,0,1,0,0,0,0,0,0,0,28,1
86,1,1,68,1,0,0,0,0,0,0,0,0,68,1
86,1,2,60,0,0,0,0,0,0,0,0,1,60,1
86,1,1,46,0,0,0,0,0,0,1,0,0,45,1
420,2,1,53,0,1,0,0,0,0,0,0,0,53,1
420,2,1,60,0,1,0,0,0,0,0,0,0,20,1
420,2,1,67,1,0,0,0,0,0,0,0,0,20,1
420,2,1,75,0,1,0,0,0,0,0,0,0,50,1
420,2,1,25,0,0,0,0,0,1,0,0,0,3,1
420,2,1,40,0,0,0,0,0,0,1,0,0,10,1
313,1,1,72,0,1,0,0,0,0,0,0,0,65,1
313,1,1,44,0,1,0,0,0,0,0,0,0,44,1
313,1,1,60,0,1,0,0,0,0,0,0,0,30,1
313,1,1,70,1,0,0,0,0,0,0,0,0,70,1
313,1,1,60,0,1,0,0,0,0,0,0,0,60,1
313,1,1,55,0,0,0,0,0,0,1,0,0,55,1
296,2,1,63,0,0,0,0,0,0,1,0,0,63,1
296,2,1,61,0,1,0,0,0,0,0,0,0,61,1
296,2,1,31,0,0,1,0,0,0,0,0,0,31,5
296,2,1,35,1,0,0,0,0,0,0,0,0,35,1
296,2,1,39,0,1,0,0,0,0,0,0,0,39,2
296,2,1,51,0,1,0,0,0,0,0,0,0,51,1
296,2,1,54,0,1,0,0,0,0,0,0,0,54,3
7,1,1,31,0,0,0,0,0,0,0,0,1,31,3
7,1,1,56,0,1,0,0,0,0,0,0,0,21,2
7,1,1,57,0,0,0,0,0,0,0,0,1,25,3
7,1,1,36,0,0,1,0,0,0,0,0,0,11,4
7,1,1,34,0,0,0,0,0,0,0,0,1,22,2
7,1,2,43,0,0,0,1,0,0,0,0,0,9,4
7,1,1,49,0,0,0,0,0,0,0,0,1,13,4
136,2,1,39,0,0,0,0,0,0,0,0,1,15,3
136,2,1,37,0,0,0,0,0,1,0,0,0,37,2
136,2,2,38,0,0,0,0,0,0,0,0,1,38,2
136,2,1,58,0,0,0,0,0,0,1,0,0,58,1
136,2,1,51,0,0,0,0,0,1,0,0,0,27,1
136,2,1,62,1,0,0,0,0,0,0,0,0,43,1
136,2,1,53,0,0,0,0,0,0,0,0,1,17,1
136,2,2,40,0,0,0,0,0,0,0,0,1,40,2
136,2,1,57,0,1,0,0,0,0,0,0,0,31,1
28,2,1,45,0,0,1,0,0,0,0,0,0,10,5
28,2,2,40,0,1,0,0,0,0,0,0,0,40,1
28,2,1,63,0,1,0,0,0,0,0,0,0,63,1
28,2,1,60,0,1,0,0,0,0,0,0,0,60,1
28,2,1,49,1,0,0,0,0,0,0,0,0,49,1
28,2,2,50,0,1,0,0,0,0,0,0,0,50,1
28,2,2,37,0,1,0,0,0,0,0,0,0,37,1
222,2,1,43,0,0,0,0,0,0,0,0,1,15,2
222,2,1,58,0,0,0,0,0,0,0,0,1,20,1
222,2,1,44,1,0,0,0,0,0,0,0,0,12,3
222,2,1,55,0,1,0,0,0,0,0,0,0,12,1
222,2,1,70,0,1,0,0,0,0,0,0,0,20,1
222,2,1,75,0,1,0,0,0,0,0,0,0,10,1
222,2,1,20,0,0,0,0,0,0,0,0,1,20,3
222,2,1,58,1,0,0,0,0,0,0,0,0,30,1
222,2,1,43,0,0,0,0,0,0,0,0,1,8,1
222,2,1,34,0,0,0,0,0,0,0,0,1,8,2
105,1,1,45,0,1,0,0,0,0,0,0,0,45,1
105,1,1,26,0,1,0,0,0,0,0,0,0,26,1
105,1,2,25,0,0,0,0,0,0,0,0,1,8,1
105,1,2,42,0,0,0,0,0,0,0,0,1,22,1
105,1,1,70,0,0,0,0,0,0,1,0,0,70,1
59,2,1,75,0,1,0,0,0,0,0,0,0,75,1
59,2,1,60,0,1,0,0,0,0,0,0,0,60,1
59,2,1,50,0,1,0,0,0,0,0,0,0,50,1
59,2,1,45,0,1,0,0,0,0,0,0,0,45,1
59,2,1,30,0,0,1,0,0,0,0,0,0,30,4
59,2,1,48,0,0,1,0,0,0,0,0,0,48,4
59,2,1,52,1,0,0,0,0,0,0,0,0,52,1
59,2,1,70,0,1,0,0,0,0,0,0,0,70,1
59,2,1,45,0,1,0,0,0,0,0,0,0,45,1
59,2,1,73,0,1,0,0,0,0,0,0,0,73,1
59,2,1,50,0,1,0,0,0,0,0,0,0,50,1
59,2,1,60,0,1,0,0,0,0,0,0,0,60,1
59,2,1,44,0,1,0,0,0,0,0,0,0,44,1
145,1,1,82,0,0,0,0,0,0,1,0,0,82,1
145,1,1,41,0,0,0,0,1,0,0,0,0,41,1
145,1,1,68,1,0,0,0,0,0,0,0,0,68,1
145,1,1,69,0,1,0,0,0,0,0,0,0,69,1
145,1,2,58,0,0,0,0,0,0,0,0,1,33,2
145,1,1,43,0,0,0,0,0,0,0,0,1,43,3
145,1,1,38,0,0,1,0,0,0,0,0,0,6,4
98,2,1,49,0,1,0,0,0,0,0,0,0,49,1
98,2,1,66,0,1,0,0,0,0,0,0,0,40,1
98,2,1,51,0,1,0,0,0,0,0,0,0,51,1
98,2,1,48,0,1,0,0,0,0,0,0,0,30,1
98,2,1,60,1,0,0,0,0,0,0,0,0,60,1
172,2,1,52,0,0,0,0,0,0,0,0,1,37,1
172,2,2,57,0,0,0,0,0,0,0,0,1,57,1
172,2,1,35,0,0,0,0,0,0,0,0,1,35,1
172,2,1,47,0,0,0,0,0,1,0,0,0,47,1
172,2,2,32,0,0,0,0,0,0,0,0,1,32,1
172,2,1,65,0,1,0,0,0,0,0,0,0,65,1
172,2,1,55,0,0,0,0,0,1,0,0,0,55,1
172,2,1,30,0,1,0,0,0,0,0,0,0,30,1
172,2,2,45,0,0,0,0,0,0,0,0,1,45,1
172,2,2,42,0,1,0,0,0,0,0,0,0,42,1
172,2,2,48,0,0,0,0,0,0,0,0,1,48,1
172,2,1,18,0,0,0,0,0,1,0,0,0,18,1
347,1,1,75,0,1,0,0,0,0,0,0,0,75,1
347,1,1,58,0,1,0,0,0,0,0,0,0,58,1
347,1,1,62,0,1,0,0,0,0,0,0,0,62,2
347,1,1,78,0,1,0,0,0,0,0,0,0,78,1
347,1,1,84,0,1,0,0,0,0,0,0,0,84,1
347,1,1,65,0,1,0,0,0,0,0,0,0,65,2
347,1,1,49,0,1,0,0,0,0,0,0,0,49,2
347,1,1,78,0,1,0,0,0,0,0,0,0,78,1
347,1,1,64,0,1,0,0,0,0,0,0,0,64,1
347,1,1,66,0,1,0,0,0,0,0,0,0,66,2
347,1,1,75,0,1,0,0,0,0,0,0,0,75,1
347,1,1,82,0,0,0,0,0,0,1,0,0,82,1
347,1,1,60,0,1,0,0,0,0,0,0,0,60,1
347,1,1,80,1,0,0,0,0,0,0,0,0,80,1
272,1,1,28,0,0,0,0,0,0,0,0,1,28,2
272,1,1,29,0,0,0,0,0,0,0,0,1,29,2
272,1,1,44,0,0,0,0,0,0,0,0,1,44,1
272,1,1,35,0,0,0,0,0,0,0,0,1,35,2
272,1,1,55,0,0,0,0,0,0,0,0,1,55,1
272,1,1,54,0,0,0,0,0,0,0,0,1,30,1
272,1,1,39,0,0,0,0,0,1,0,0,0,39,2
272,1,1,48,0,0,0,0,0,0,0,0,1,48,1
272,1,1,36,0,0,0,0,0,0,0,0,1,36,2
272,1,1,51,0,0,0,0,0,1,0,0,0,51,1
272,1,1,35,0,0,0,0,0,1,0,0,0,35,1
177,1,1,44,0,0,0,0,0,0,0,0,1,44,1
177,1,1,40,0,0,0,0,0,0,0,0,1,40,1
177,1,1,22,0,0,0,0,0,0,0,0,1,22,2
177,1,1,41,0,0,0,0,0,1,0,0,0,41,1
177,1,1,52,0,0,0,0,0,0,0,0,1,52,1
177,1,1,50,0,0,0,0,0,0,0,0,1,50,1
177,1,1,22,0,0,0,0,0,0,0,0,1,22,1
177,1,1,40,0,0,0,0,0,0,0,0,1,40,1
177,1,1,35,0,0,0,0,0,0,0,0,1,35,1
177,1,1,56,0,0,0,0,0,0,0,0,1,56,1
177,1,1,49,0,0,0,0,0,0,0,0,1,49,1
177,1,1,49,0,0,0,0,0,0,0,0,1,49,1
177,1,1,29,0,0,0,0,0,0,0,0,1,28,1
177,1,1,48,0,0,0,0,0,0,0,0,1,48,1
53,1,1,52,0,1,0,0,0,0,0,0,0,52,1
53,1,1,30,0,0,0,0,0,1,0,0,0,30,1
53,1,1,45,0,0,0,0,0,0,1,0,0,45,1
53,1,1,19,0,0,0,0,0,0,0,0,1,19,1
53,1,1,50,0,1,0,0,0,0,0,0,0,50,1
53,1,1,42,0,1,0,0,0,0,0,0,0,42,1
53,1,1,40,0,1,0,0,0,0,0,0,0,40,1
53,1,1,71,1,0,0,0,0,0,0,0,0,71,1
53,1,1,47,0,1,0,0,0,0,0,0,0,47,1
110,2,1,47,0,1,0,0,0,0,0,0,0,47,2
110,2,1,45,0,1,0,0,0,0,0,0,0,45,1
110,2,1,61,0,1,0,0,0,0,0,0,0,61,1
110,2,1,66,1,0,0,0,0,0,0,0,0,66,4
110,2,1,54,0,1,0,0,0,0,0,0,0,54,1
110,2,1,28,0,0,1,0,0,0,0,0,0,28,4
266,2,1,75,1,0,0,0,0,0,0,0,0,75,1
266,2,1,42,0,1,0,0,0,0,0,0,0,42,1
266,2,1,62,0,1,0,0,0,0,0,0,0,62,1
266,2,1,66,0,1,0,0,0,0,0,0,0,18,2
266,2,1,62,0,1,0,0,0,0,0,0,0,62,1
266,2,1,57,0,1,0,0,0,0,0,0,0,57,1
266,2,1,60,0,1,0,0,0,0,0,0,0,60,1
266,2,1,80,0,1,0,0,0,0,0,0,0,80,1
266,2,1,63,0,1,0,0,0,0,0,0,0,63,1
266,2,1,45,0,1,0,0,0,0,0,0,0,45,1
268,2,1,37,0,0,0,0,0,1,0,0,0,37,3
268,2,1,43,0,0,0,0,0,1,0,0,0,43,3
268,2,1,82,1,0,0,0,0,0,0,0,0,82,1
268,2,1,37,0,0,0,0,0,1,0,0,0,37,2
268,2,1,64,0,1,0,0,0,0,0,0,0,64,1
268,2,1,60,0,0,0,0,0,0,0,1,0,60,1
268,2,1,55,0,0,0,0,0,1,0,0,0,55,1
268,2,1,70,0,0,0,0,0,0,1,0,0,70,1
268,2,1,55,0,0,0,0,0,1,0,0,0,55,1
268,2,1,68,1,0,0,0,0,0,0,0,0,68,1
268,2,1,65,0,1,0,0,0,0,0,0,0,65,1
247,1,1,50,0,1,0,0,0,0,0,0,0,50,2
247,1,1,32,0,0,1,0,0,0,0,0,0,3,4
247,1,1,71,0,0,0,0,0,0,1,0,0,71,1
247,1,1,50,0,0,0,0,0,0,0,0,1,50,1
247,1,2,55,0,0,0,0,0,0,0,0,1,55,1
247,1,1,67,1,0,0,0,0,0,0,0,0,67,1
247,1,1,58,0,0,0,0,0,0,0,0,1,58,1
247,1,1,65,0,0,0,0,0,0,0,0,1,65,1
247,1,1,80,0,0,0,0,0,0,0,0,1,80,1
242,2,1,44,0,1,0,0,0,0,0,0,0,35,2
242,2,1,75,0,1,0,0,0,0,0,0,0,50,1
242,2,1,70,0,1,0,0,0,0,0,0,0,30,1
242,2,1,53,1,0,0,0,0,0,0,0,0,53,1
242,2,1,61,0,1,0,0,0,0,0,0,0,50,1
242,2,1,58,0,1,0,0,0,0,0,0,0,40,1
11,1,2,70,0,0,0,0,0,0,0,0,1,40,1
11,1,1,69,1,0,0,0,0,0,0,0,0,34,2
11,1,1,62,0,0,0,0,0,0,0,0,1,35,4
11,1,1,72,0,0,0,0,0,0,0,0,1,30,4
11,1,2,62,0,0,0,0,0,0,0,0,1,30,1
191,1,1,35,0,0,0,0,0,0,0,0,1,35,1
191,1,1,60,0,0,0,0,0,1,0,0,0,60,1
191,1,1,54,0,1,0,0,0,0,0,0,0,54,1
191,1,1,22,0,0,0,0,0,0,0,0,1,22,3
191,1,1,48,1,0,0,0,0,0,0,0,0,48,1
191,1,1,58,0,1,0,0,0,0,0,0,0,58,1
701,2,1,35,0,1,0,0,0,0,0,0,0,35,3
701,2,1,42,0,1,0,0,0,0,0,0,0,20,1
701,2,1,62,0,1,0,0,0,0,0,0,0,62,1
701,2,1,38,0,1,0,0,0,0,0,0,0,38,1
701,2,1,70,0,1,0,0,0,0,0,0,0,70,1
701,2,1,38,0,0,1,0,0,0,0,0,0,38,4
701,2,1,78,1,0,0,0,0,0,0,0,0,78,1
701,2,1,32,0,1,0,0,0,0,0,0,0,32,1
701,2,1,55,0,1,0,0,0,0,0,0,0,55,1
701,2,1,47,0,1,0,0,0,0,0,0,0,47,1
701,2,1,53,0,1,0,0,0,0,0,0,0,53,1
701,2,1,55,0,1,0,0,0,0,0,0,0,55,1
701,2,1,25,0,0,1,0,0,0,0,0,0,25,4
701,2,1,42,0,1,0,0,0,0,0,0,0,42,1
48,2,1,44,0,1,0,0,0,0,0,0,0,44,1
48,2,1,51,0,1,0,0,0,0,0,0,0,21,3
48,2,1,55,0,1,0,0,0,0,0,0,0,55,1
48,2,1,55,0,1,0,0,0,0,0,0,0,55,1
32,2,1,73,0,1,0,0,0,0,0,0,0,17,1
32,2,1,66,0,1,0,0,0,0,0,0,0,13,2
32,2,1,70,0,1,0,0,0,0,0,0,0,35,1
32,2,1,67,1,0,0,0,0,0,0,0,0,32,1
6,2,1,31,0,1,0,0,0,0,0,0,0,31,2
6,2,1,51,0,1,0,0,0,0,0,0,0,20,1
6,2,1,44,1,0,0,0,0,0,0,0,0,44,4
6,2,1,45,0,0,0,0,0,0,1,0,0,25,1
707,2,1,39,0,0,0,0,0,1,0,0,0,4,2
707,2,1,71,1,0,0,0,0,0,0,0,0,50,1
707,2,1,59,0,0,0,0,0,0,0,0,1,29,2
707,2,2,30,0,0,1,0,0,0,0,0,0,3,4
707,2,1,48,0,0,0,0,0,0,1,0,0,10,1
707,2,1,40,0,0,0,0,0,1,0,0,0,11,2
707,2,2,67,0,0,0,0,0,0,0,0,1,17,4
254,2,1,42,0,0,0,0,0,0,0,0,1,0,1
254,2,1,49,0,0,0,0,0,0,0,0,1,8,1
254,2,1,50,0,0,0,0,0,0,0,0,1,8,1
254,2,1,64,0,0,0,0,0,0,1,0,0,10,1
254,2,1,60,0,0,0,0,0,0,0,0,1,3,1
254,2,1,63,0,0,0,0,0,0,0,0,1,21,1
254,2,1,60,1,0,0,0,0,0,0,0,0,36,1
323,1,1,33,0,1,0,0,0,0,0,0,0,33,1
323,1,1,55,0,1,0,0,0,0,0,0,0,55,1
323,1,1,82,1,0,0,0,0,0,0,0,0,60,1
323,1,1,53,0,1,0,0,0,0,0,0,0,4,1
323,1,1,70,0,1,0,0,0,0,0,0,0,70,1
323,1,1,49,0,1,0,0,0,0,0,0,0,49,1
227,1,1,60,0,0,0,0,0,1,0,0,0,60,1
227,1,1,36,0,0,1,0,0,0,0,0,0,7,4
227,1,1,57,0,0,0,0,0,1,0,0,0,12,1
227,1,1,52,0,0,0,0,0,1,0,0,0,26,1
227,1,1,48,0,0,1,0,0,0,0,0,0,15,4
227,1,1,48,0,0,0,1,0,0,0,0,0,3,4
277,2,1,45,0,0,0,0,0,0,0,0,1,12,1
277,2,1,35,0,0,0,0,0,0,0,0,1,35,1
277,2,1,77,0,1,0,0,0,0,0,0,0,77,1
277,2,1,77,0,0,0,0,0,0,0,0,1,30,1
277,2,1,49,0,1,0,0,0,0,0,0,0,10,2
277,2,1,77,0,0,0,0,0,0,0,0,1,30,1
277,2,1,54,0,0,0,0,0,0,1,0,0,54,1
277,2,1,72,1,0,0,0,0,0,0,0,0,20,1
277,2,1,51,0,0,0,0,0,0,0,0,1,1,1
277,2,1,49,0,0,0,0,0,0,0,0,1,10,1
277,2,1,50,0,0,0,0,0,0,0,0,1,0,1
20,2,1,46,0,0,1,0,0,0,0,0,0,46,4
20,2,1,62,0,1,0,0,0,0,0,0,0,62,4
20,2,1,53,0,1,0,0,0,0,0,0,0,53,3
20,2,1,35,0,1,0,0,0,0,0,0,0,35,1
20,2,1,46,0,1,0,0,0,0,0,0,0,46,4
20,2,1,64,0,0,0,0,0,0,1,0,0,64,1
20,2,1,58,1,0,0,0,0,0,0,0,0,58,3
176,2,2,47,0,0,0,0,0,0,0,0,1,47,1
176,2,2,39,0,1,0,0,0,0,0,0,0,39,1
176,2,1,22,0,0,1,0,0,0,0,0,0,22,4
176,2,1,57,0,1,0,0,0,0,0,0,0,57,1
176,2,1,35,0,1,0,0,0,0,0,0,0,35,1
176,2,1,44,0,1,0,0,0,0,0,0,0,44,3
176,2,1,20,0,0,0,0,0,1,0,0,0,20,1
176,2,1,68,1,0,0,0,0,0,0,0,0,68,1
176,2,1,38,0,1,0,0,0,0,0,0,0,38,1
176,2,2,54,0,0,0,0,0,0,0,0,1,54,1
329,1,2,42,0,0,1,0,0,0,0,0,0,1,3
329,1,1,21,0,0,0,0,0,1,0,0,0,21,1
329,1,1,25,0,1,0,0,0,0,0,0,0,25,1
329,1,1,29,0,0,0,0,0,0,1,0,0,29,1
329,1,1,32,0,1,0,0,0,0,0,0,0,32,1
329,1,1,42,0,1,0,0,0,0,0,0,0,42,2
421,1,1,55,0,0,0,0,0,1,0,0,0,53,1
421,1,1,68,0,0,0,0,0,0,0,0,1,60,1
421,1,1,70,0,0,0,0,0,0,0,0,1,57,1
421,1,1,30,0,0,0,0,0,0,0,0,1,30,1
421,1,1,65,0,0,0,0,0,0,0,0,1,65,1
421,1,1,37,0,0,0,0,0,0,0,0,1,37,1
421,1,1,50,1,0,0,0,0,0,0,0,0,50,1
421,1,1,60,0,1,0,0,0,0,0,0,0,60,1
421,1,1,45,0,0,0,0,0,0,0,0,1,33,1
421,1,1,67,1,0,0,0,0,0,0,0,0,67,1
353,2,1,48,0,1,0,0,0,0,0,0,0,9,2
353,2,1,72,1,0,0,0,0,0,0,0,0,72,1
353,2,1,49,0,1,0,0,0,0,0,0,0,12,2
353,2,2,24,0,0,1,0,0,0,0,0,0,3,4
353,2,1,36,0,0,0,0,0,0,0,0,1,1,1
353,2,1,60,1,0,0,0,0,0,0,0,0,35,1
353,2,2,61,0,0,0,0,0,0,0,0,1,61,1
353,2,1,61,0,0,0,0,0,0,1,0,0,35,1
84,2,1,42,0,1,0,0,0,0,0,0,0,35,1
84,2,1,80,1,0,0,0,0,0,0,0,0,75,1
84,2,1,55,1,0,0,0,0,0,0,0,0,50,1
84,2,1,45,0,1,0,0,0,0,0,0,0,45,1
84,2,1,40,0,1,0,0,0,0,0,0,0,40,1
84,2,1,47,0,1,0,0,0,0,0,0,0,47,1
84,2,1,65,1,0,0,0,0,0,0,0,0,58,1
84,2,1,70,1,0,0,0,0,0,0,0,0,70,1
84,2,1,40,0,1,0,0,0,0,0,0,0,40,1
314,2,1,82,1,0,0,0,0,0,0,0,0,82,1
314,2,1,41,0,1,0,0,0,0,0,0,0,41,4
314,2,1,39,0,1,0,0,0,0,0,0,0,39,1
314,2,1,34,0,0,1,0,0,0,0,0,0,2,4
314,2,1,61,0,1,0,0,0,0,0,0,0,61,1
314,2,1,67,0,1,0,0,0,0,0,0,0,67,1
314,2,1,56,1,0,0,0,0,0,0,0,0,56,1
314,2,1,35,0,1,0,0,0,0,0,0,0,35,1
314,2,2,43,0,1,0,0,0,0,0,0,0,43,1
397,1,1,70,0,0,0,0,0,0,0,0,1,30,1
397,1,1,65,0,1,0,0,0,0,0,0,0,65,1
397,1,1,42,0,0,0,0,0,1,0,0,0,42,2
397,1,1,55,0,0,0,0,0,0,0,0,1,55,1
397,1,1,60,0,0,0,0,0,1,0,0,0,4,2
397,1,1,48,0,0,0,0,0,1,0,0,0,0,3
397,1,1,57,0,0,0,0,0,0,0,0,1,57,2
397,1,1,35,0,0,0,0,0,1,0,0,0,35,2
397,1,1,70,0,0,0,0,0,0,0,0,1,1,1
475,1,1,43,0,1,0,0,0,0,0,0,0,43,3
475,1,1,39,0,1,0,0,0,0,0,0,0,39,3
475,1,2,36,0,0,1,0,0,0,0,0,0,36,4
475,1,1,40,0,0,0,0,0,0,1,0,0,30,4
475,1,1,43,0,0,0,0,0,1,0,0,0,43,5
475,1,1,52,0,0,0,0,0,0,1,0,0,52,3
462,2,1,48,0,1,0,0,0,0,0,0,0,47,2
462,2,1,60,0,1,0,0,0,0,0,0,0,60,1
462,2,1,55,0,0,0,0,0,1,0,0,0,55,2
462,2,1,42,1,0,0,0,0,0,0,0,0,42,3
462,2,1,57,0,1,0,0,0,0,0,0,0,57,1
64,1,1,42,0,1,0,0,0,0,0,0,0,30,1
64,1,1,43,0,1,0,0,0,0,0,0,0,43,1
64,1,1,70,1,0,0,0,0,0,0,0,0,60,1
64,1,1,40,0,1,0,0,0,0,0,0,0,40,1
64,1,1,62,0,1,0,0,0,0,0,0,0,40,1
64,1,1,30,0,1,0,0,0,0,0,0,0,30,1
64,1,1,47,0,1,0,0,0,0,0,0,0,40,1
64,1,1,56,0,1,0,0,0,0,0,0,0,56,1
64,1,1,48,0,1,0,0,0,0,0,0,0,48,1
202,2,2,32,0,0,1,0,0,0,0,0,0,1,4
202,2,1,56,0,0,0,0,0,0,0,0,1,56,1
202,2,1,69,0,0,0,0,0,0,0,0,1,69,1
202,2,1,39,0,0,0,0,0,0,0,0,1,39,2
202,2,1,60,1,0,0,0,0,0,0,0,0,60,1
202,2,1,40,0,0,0,0,0,0,0,0,1,40,2
202,2,1,39,0,0,0,0,0,0,0,0,1,39,3
202,2,1,67,0,1,0,0,0,0,0,0,0,67,1
401,1,1,60,0,1,0,0,0,0,0,0,0,60,1
401,1,1,45,0,0,0,0,0,0,0,0,1,45,1
401,1,1,58,0,0,0,0,0,0,1,0,0,58,1
401,1,1,57,1,0,0,0,0,0,0,0,0,30,1
401,1,1,40,0,0,0,0,0,1,0,0,0,20,1
203,1,1,45,0,1,0,0,0,0,0,0,0,45,1
203,1,1,40,0,1,0,0,0,0,0,0,0,40,2
203,1,2,25,0,0,0,0,0,0,0,0,1,25,1
203,1,1,71,0,1,0,0,0,0,0,0,0,62,1
203,1,1,80,1,0,0,0,0,0,0,0,0,70,1
203,1,1,50,0,1,0,0,0,0,0,0,0,50,1
203,1,1,46,0,0,0,0,0,1,0,0,0,4,4
229,1,2,31,0,0,0,1,0,0,0,0,0,31,4
229,1,2,50,0,0,0,0,0,0,0,0,1,50,2
229,1,1,50,0,0,0,0,0,0,0,0,1,50,2
229,1,1,35,0,0,0,0,0,0,0,0,1,35,4
229,1,2,35,0,0,1,0,0,0,0,0,0,35,4
229,1,1,56,0,1,0,0,0,0,0,0,0,56,1
229,1,2,27,0,0,1,0,0,0,0,0,0,27,4
196,2,1,70,1,0,0,0,0,0,0,0,0,70,3
196,2,1,48,0,1,0,0,0,0,0,0,0,48,1
196,2,1,63,0,0,0,0,0,0,0,0,1,63,2
196,2,1,46,0,1,0,0,0,0,0,0,0,46,2
196,2,1,55,0,0,0,0,0,0,0,0,1,55,3
196,2,1,19,0,0,0,0,0,0,0,0,1,19,4
196,2,1,27,0,0,0,0,0,0,0,0,1,27,5
196,2,1,75,0,0,0,0,0,0,0,0,1,75,1
196,2,1,37,0,0,0,0,0,0,0,0,1,37,1
196,2,2,42,0,0,0,1,0,0,0,0,0,42,4
225,1,1,41,0,0,0,0,0,1,0,0,0,14,1
225,1,1,36,0,0,0,0,0,1,0,0,0,36,1
225,1,1,34,0,0,0,0,0,1,0,0,0,12,2
